epoch,bur_vol_loss,loss,spin_loss,val_bur_vol_loss,val_loss,val_spin_loss
30,0.4654945433139801,0.0780518501996994,0.03150229901075363,0.49463605880737305,0.08314448595046997,0.03368087485432625
31,0.46206849813461304,0.07759849727153778,0.03139159455895424,0.46867069602012634,0.08071841299533844,0.03385133296251297
32,0.45962145924568176,0.07718095928430557,0.031218823045492172,0.49254393577575684,0.08363042771816254,0.03437602147459984
33,0.458755761384964,0.07697854936122894,0.03110288828611374,0.4867921769618988,0.0834856852889061,0.034806471318006516
34,0.45347359776496887,0.07632523775100708,0.03097793087363243,0.48919638991355896,0.08245287835597992,0.033533237874507904
35,0.45591098070144653,0.0763126090168953,0.03072137013077736,0.468878835439682,0.08116570115089417,0.034277819097042084
36,0.4510868489742279,0.07583443075418472,0.030725665390491486,0.4611252248287201,0.0800335705280304,0.033921029418706894
37,0.45035305619239807,0.07568859308958054,0.030653366819024086,0.4716295301914215,0.0812167152762413,0.034053754061460495
38,0.4467032551765442,0.07516422867774963,0.030493946745991707,0.4731685519218445,0.08113190531730652,0.033815059810876846
39,0.44692087173461914,0.07504109293222427,0.030348949134349823,0.47809916734695435,0.08155469596385956,0.03374478593468666
40,0.4431563913822174,0.0745694637298584,0.03025386668741703,0.4986951947212219,0.08330519497394562,0.03343566879630089
41,0.4428061842918396,0.07440303266048431,0.030122632160782814,0.5104302167892456,0.08442668616771698,0.03338364511728287
42,0.44080984592437744,0.07408495992422104,0.030003951862454414,0.4543687403202057,0.08004891127347946,0.03461203724145889
43,0.44022414088249207,0.07395831495523453,0.029935799539089203,0.46136674284935,0.07997522503137589,0.033838558942079544
44,0.4386478662490845,0.07367242872714996,0.029807621613144875,0.45649218559265137,0.07838454097509384,0.032735325396060944
45,0.4354339838027954,0.0732715055346489,0.029728176072239876,0.4545653462409973,0.07930220663547516,0.03384565934538841
46,0.4361414313316345,0.07332200556993484,0.02970787137746811,0.4887891411781311,0.08236713707447052,0.033488232642412186
47,0.43271738290786743,0.07283151894807816,0.029559820890426636,0.45435792207717896,0.07865186035633087,0.033216074109077454
48,0.43127527832984924,0.07261376082897186,0.02948630228638649,0.46010857820510864,0.08064822107553482,0.03463735803961754
49,0.43046751618385315,0.07242275774478912,0.02937595173716545,0.4482437074184418,0.07804335653781891,0.03321897238492966
50,0.4309496581554413,0.07240457832813263,0.02930949442088604,0.4610375761985779,0.07941815257072449,0.03331439569592476
51,0.429093599319458,0.07215992361307144,0.029250647872686386,0.5600545406341553,0.08875197917222977,0.03274653106927872
52,0.42564868927001953,0.07169613242149353,0.02913122996687889,0.44210943579673767,0.07751364260911942,0.0333026722073555
53,0.4251708686351776,0.07155607640743256,0.029038995504379272,0.47485989332199097,0.08283503353595734,0.035349030047655106
54,0.4256901741027832,0.07156418263912201,0.028995146974921227,0.4622320234775543,0.07908321917057037,0.03286002203822136
55,0.42402851581573486,0.0713113471865654,0.02890862338244915,0.4434214234352112,0.07749616354703903,0.03315403684973717
56,0.42240655422210693,0.07112374901771545,0.028883131220936775,0.45093750953674316,0.07827062159776688,0.03317687660455704
57,0.4226457476615906,0.0710822343826294,0.02881767973303795,0.4523772597312927,0.07901724427938461,0.033779509365558624
58,0.4195456802845001,0.07063884288072586,0.02868417464196682,0.4327903687953949,0.07642044872045517,0.03314139321446419
59,0.4199541509151459,0.07064260542392731,0.028647350147366524,0.4589107632637024,0.07870887219905853,0.03281780332326889
60,0.41935473680496216,0.07050293684005737,0.02856753207743168,0.4675656855106354,0.07961595058441162,0.03285938501358032
61,0.41845399141311646,0.07039249688386917,0.028547031804919243,0.45321011543273926,0.07816900312900543,0.032847993075847626
62,0.41825979948043823,0.07022266834974289,0.028396831825375557,0.4477265477180481,0.07771850377321243,0.03294583782553673
63,0.4153171479701996,0.06992445141077042,0.02839285135269165,0.436481773853302,0.07684392482042313,0.033195752650499344
64,0.4140385091304779,0.0697488784790039,0.028345029801130295,0.44305258989334106,0.07756542414426804,0.03326015919446945
65,0.41284680366516113,0.06960245221853256,0.028317764401435852,0.4608217775821686,0.07873304188251495,0.03265088051557541
66,0.41157951951026917,0.06940000504255295,0.028242148458957672,0.44450220465660095,0.07799079269170761,0.03354056552052498
67,0.4126686453819275,0.06943275779485703,0.028165742754936218,0.44551175832748413,0.07767996937036514,0.03312879800796509
68,0.4128365218639374,0.06940402835607529,0.028120454400777817,0.4440714418888092,0.07785366475582123,0.033446528017520905
69,0.40951916575431824,0.06902628391981125,0.028074486181139946,0.4385945796966553,0.07667472958564758,0.032815270125865936
70,0.4100860357284546,0.06900593638420105,0.027997316792607307,0.4423292577266693,0.07753124088048935,0.0332983061671257
71,0.40958940982818604,0.06883666664361954,0.0278776828199625,0.43665772676467896,0.07677863538265228,0.03311287239193916
72,0.40936580300331116,0.06886352598667145,0.027927028015255928,0.4376409649848938,0.07675612717866898,0.03299202397465706
73,0.4064588248729706,0.0684356763958931,0.027789730578660965,0.42885667085647583,0.07627181708812714,0.03338615223765373
74,0.4068639278411865,0.06844134628772736,0.027755001559853554,0.43426746129989624,0.07630321383476257,0.03287646174430847
75,0.405834823846817,0.0683056190609932,0.027722187340259552,0.4382396638393402,0.07688403874635696,0.03306007385253906
76,0.4045736789703369,0.06806490570306778,0.027607450261712074,0.4432193636894226,0.07793402671813965,0.03361209109425545
77,0.40480443835258484,0.06808382272720337,0.027603447437286377,0.42530545592308044,0.07520230114459991,0.032671745866537094
78,0.4031733274459839,0.06787915527820587,0.027561787515878677,0.4392147660255432,0.0771641731262207,0.03324269503355026
79,0.4028381109237671,0.06779422610998154,0.02751041203737259,0.44266214966773987,0.07709844410419464,0.03283223509788513
80,0.4015839397907257,0.06761220842599869,0.02745373547077179,0.4252384603023529,0.07636813074350357,0.03384428471326828
81,0.40296199917793274,0.06768008321523666,0.02738388255238533,0.4221062660217285,0.07525892555713654,0.03304827958345413
82,0.400016188621521,0.06732259690761566,0.027321048080921173,0.4393916130065918,0.07749474793672562,0.033555589616298676
83,0.4004373550415039,0.06735683232545853,0.02731308899819851,0.42257577180862427,0.07561206817626953,0.0333544947206974
84,0.40149161219596863,0.06741788238286972,0.027268681675195694,0.43819427490234375,0.07735451310873032,0.03353508934378624
85,0.3988240957260132,0.06713315844535828,0.027250908315181732,0.43730872869491577,0.07636450231075287,0.03263363987207413
86,0.3973398506641388,0.06693340092897415,0.027199450880289078,0.4545374810695648,0.07882349193096161,0.0333697535097599
87,0.39859870076179504,0.06702408194541931,0.02716410905122757,0.42437639832496643,0.07533883303403854,0.03290117532014847
88,0.3969605267047882,0.0668121874332428,0.02711622044444084,0.42415881156921387,0.07552863657474518,0.033112749457359314
89,0.3985009491443634,0.0668884813785553,0.02703840285539627,0.4366137385368347,0.07651002705097198,0.03284864127635956
90,0.3970995843410492,0.06670324504375458,0.02699335478246212,0.4381941854953766,0.07637913525104523,0.03255974128842354
91,0.39555326104164124,0.06656081229448318,0.027005422860383987,0.45711979269981384,0.07847947627305984,0.03276749700307846
92,0.3945469558238983,0.06639522314071655,0.02694053389132023,0.4289766252040863,0.07629705965518951,0.03339940309524536
93,0.39431315660476685,0.06630822271108627,0.026876937597990036,0.43127113580703735,0.07602666318416595,0.03289956599473953
94,0.3946193754673004,0.06633507460355759,0.026873180642724037,0.4370400309562683,0.07704700529575348,0.03334299102425575
95,0.392457515001297,0.0660480335354805,0.026802189648151398,0.42306938767433167,0.07563859969377518,0.03333166986703873
96,0.392981618642807,0.06607875227928162,0.02678065374493599,0.42427200078964233,0.07600443810224533,0.03357723355293274
97,0.3926883041858673,0.06599636375904083,0.02672751434147358,0.4254578649997711,0.07552818208932877,0.03298240154981613
98,0.3916093111038208,0.06581377983093262,0.026652785018086433,0.4231547713279724,0.07500652223825455,0.032691046595573425
99,0.3916762173175812,0.06582549214363098,0.02665787748992443,0.4193667769432068,0.07543716579675674,0.03350050002336502
100,0.39026886224746704,0.06565317511558533,0.02662629261612892,0.4322478771209717,0.07580709457397461,0.032582301646471024
101,0.38967448472976685,0.06548869609832764,0.026521211490035057,0.42018190026283264,0.07501767575740814,0.03299947828054428
102,0.38991451263427734,0.06550627201795578,0.026514781638979912,0.4228397309780121,0.07443476468324661,0.032150790095329285
103,0.3887222409248352,0.06538214534521103,0.026509951800107956,0.4187241196632385,0.07500630617141724,0.03313388675451279
104,0.3894467353820801,0.06538822501897812,0.02644345350563526,0.41985994577407837,0.07504592835903168,0.03305991739034653
105,0.3881678879261017,0.06521255522966385,0.026395797729492188,0.4069236218929291,0.07437767088413239,0.03368532285094261
106,0.3887394070625305,0.06526114791631699,0.02638731710612774,0.43060439825057983,0.07566974312067032,0.032609306275844574
107,0.3871043622493744,0.06507749855518341,0.026367036625742912,0.4349192678928375,0.07652953267097473,0.03303760290145874
108,0.3873387277126312,0.06505776196718216,0.026323748752474785,0.42785173654556274,0.07554689794778824,0.03276173025369644
109,0.3864366114139557,0.06492479145526886,0.02628113143146038,0.4150528013706207,0.07388530671596527,0.03238002210855484
110,0.3862362205982208,0.06488064676523209,0.026257021352648735,0.42006564140319824,0.07550350576639175,0.033496953547000885
111,0.3851243555545807,0.06470781564712524,0.02619539387524128,0.4157223701477051,0.07453718781471252,0.03296496719121933
112,0.38523149490356445,0.06473075598478317,0.026207763701677322,0.4253232479095459,0.07541826367378235,0.03288593143224716
113,0.3848860561847687,0.06464147567749023,0.02615290693938732,0.42059627175331116,0.07453379034996033,0.032474152743816376
114,0.38611701130867004,0.06474040448665619,0.026128645986318588,0.4393606185913086,0.07695659250020981,0.033020518720149994
115,0.3823319673538208,0.06436458230018616,0.026131469756364822,0.4213281273841858,0.07423294335603714,0.0321001261472702
116,0.38368138670921326,0.06442419439554214,0.02605607360601425,0.4242226481437683,0.07495192438364029,0.03252967447042465
117,0.38352909684181213,0.06439471244812012,0.02604183368384838,0.4225688576698303,0.0749354213476181,0.03267854079604149
118,0.3833121359348297,0.06423822045326233,0.025906985625624657,0.43858593702316284,0.07673519849777222,0.03287660330533981
119,0.3830527067184448,0.06427320092916489,0.02596791833639145,0.4149223268032074,0.07407788932323456,0.03258564695715904
120,0.38200506567955017,0.06411666423082352,0.025916187092661858,0.4102121889591217,0.07314111292362213,0.032119881361722946
121,0.38168466091156006,0.06402601301670074,0.025857415050268173,0.4151674211025238,0.07470666617155075,0.03318993002176285
122,0.38181227445602417,0.06406841427087784,0.02588719315826893,0.4160575866699219,0.07452715933322906,0.03292141482234001
123,0.3809569478034973,0.06401413679122925,0.02591845579445362,0.4205965995788574,0.07519780844449997,0.03313813731074333
124,0.38038620352745056,0.06382995843887329,0.025791294872760773,0.4211851954460144,0.07449711114168167,0.03237859904766083
125,0.3807673752307892,0.06385359913110733,0.02577674388885498,0.42189425230026245,0.07535029947757721,0.03316086530685425
126,0.38083362579345703,0.06382545828819275,0.025742128491401672,0.41160979866981506,0.07412635535001755,0.032965365797281265
127,0.3791913092136383,0.06364719569683075,0.02572801150381565,0.4332749843597412,0.07621438056230545,0.03288687765598297
128,0.3781062960624695,0.06349871307611465,0.025688016787171364,0.4122686982154846,0.07369725406169891,0.03247039020061493
129,0.37859275937080383,0.06356093287467957,0.025701571255922318,0.4182496964931488,0.07521717250347137,0.03339220955967903
130,0.37940970063209534,0.0635656863451004,0.025624744594097137,0.4175958037376404,0.07451607286930084,0.03275647759437561
131,0.37849512696266174,0.06345469504594803,0.025605229660868645,0.42668047547340393,0.07545918226242065,0.03279111534357071
132,0.37886714935302734,0.06349115073680878,0.02560444362461567,0.42501959204673767,0.07572470605373383,0.0332227386534214
133,0.37808239459991455,0.06339432299137115,0.025586161762475967,0.4236137866973877,0.0752178281545639,0.03285646066069603
134,0.3759051561355591,0.06320004165172577,0.02560955472290516,0.44310036301612854,0.0774838998913765,0.03317386656999588
135,0.3770092725753784,0.06322528421878815,0.025524402037262917,0.4148980975151062,0.07379766553640366,0.032307859510183334
136,0.3774562180042267,0.063226118683815,0.02548062987625599,0.4090031087398529,0.07419193536043167,0.03329160809516907
137,0.3783128559589386,0.06333915889263153,0.02550790086388588,0.42270249128341675,0.07524538040161133,0.03297514095902443
138,0.3759691119194031,0.06307350844144821,0.025476571172475815,0.4107298254966736,0.07367508858442307,0.03260211646556854
139,0.3771477937698364,0.06313221901655197,0.025417430326342583,0.4101460874080658,0.07305078953504562,0.032036192715168
140,0.374880850315094,0.06287125498056412,0.025383219122886658,0.4184902608394623,0.07537676393985748,0.033527735620737076
141,0.3754219114780426,0.06292817741632462,0.025385921820998192,0.4167158007621765,0.0737089291214943,0.03203735128045082
142,0.3758452236652374,0.06291097402572632,0.025326460599899292,0.4065059721469879,0.07372313737869263,0.03307252749800682
143,0.3747364580631256,0.0628318265080452,0.025358211249113083,0.4173794388771057,0.07404693961143494,0.03230898827314377
144,0.37500903010368347,0.06282256543636322,0.0253217201679945,0.4140726625919342,0.07467223703861237,0.033264972269535065
145,0.3751686215400696,0.06284250319004059,0.025325728580355644,0.42814117670059204,0.0752832442522049,0.032469116151332855
146,0.37379691004753113,0.06256256252527237,0.025182753801345825,0.41664743423461914,0.07452657073736191,0.03286184370517731
147,0.37411555647850037,0.06265470385551453,0.025243230164051056,0.40040111541748047,0.07392451167106628,0.03388439863920212
148,0.37266847491264343,0.06246861815452576,0.025201663374900818,0.41113048791885376,0.07430146634578705,0.03318839892745018
149,0.3734165132045746,0.06249786540865898,0.02515634149312973,0.4133346974849701,0.07388988137245178,0.032556403428316116
150,0.37344127893447876,0.06247306615114212,0.025128893554210663,0.4166213870048523,0.07465285062789917,0.032990701496601105
151,0.37250521779060364,0.062442563474178314,0.025192027911543846,0.4085443615913391,0.07410348951816559,0.033249057829380035
152,0.3708391487598419,0.062178682535886765,0.02509468048810959,0.4083123207092285,0.07351678609848022,0.03268555551767349
153,0.37349647283554077,0.06244476139545441,0.0250950139015913,0.4234909117221832,0.07502088695764542,0.03267178684473038
154,0.37116605043411255,0.062173157930374146,0.025056570768356323,0.41470250487327576,0.07430964708328247,0.03283940255641937
155,0.3716438114643097,0.062203094363212585,0.025038644671440125,0.4134000241756439,0.07453708350658417,0.0331970751285553
156,0.37033340334892273,0.06201110780239105,0.02497768960893154,0.4187331795692444,0.07441379129886627,0.032540470361709595
157,0.37114137411117554,0.0621701180934906,0.025055967271327972,0.41347652673721313,0.07472657412290573,0.03337893262505531
158,0.3704899251461029,0.062032341957092285,0.024983296170830727,0.4035664200782776,0.07296048849821091,0.03260383382439613
159,0.37150701880455017,0.06207849085330963,0.02492775209248066,0.4102570414543152,0.0742342621088028,0.03320856764912605
160,0.3697398900985718,0.06193811818957329,0.024963989853858948,0.4142366945743561,0.07383278757333755,0.03240910917520523
161,0.36976388096809387,0.06190796568989754,0.02493157610297203,0.4236062467098236,0.07518915832042694,0.032828520983457565
162,0.3703564405441284,0.06195579096674919,0.024920111522078514,0.4179700016975403,0.0738687589764595,0.03207174688577652
163,0.3713042140007019,0.06202206760644913,0.024891773238778114,0.40998536348342896,0.07507642358541489,0.03407789766788483
164,0.36989137530326843,0.06186407804489136,0.024874892085790634,0.4043485224246979,0.07294189184904099,0.032507047057151794
165,0.36944204568862915,0.06181740388274193,0.024873264133930206,0.41313356161117554,0.07377151399850845,0.032458167523145676
166,0.3686564266681671,0.06166398897767067,0.02479839324951172,0.40858131647109985,0.07326091080904007,0.03240277245640755
167,0.3691251873970032,0.06168799474835396,0.02477538213133812,0.397853285074234,0.07269066572189331,0.032905321568250656
168,0.3691290020942688,0.06170477345585823,0.024791907519102097,0.4154887795448303,0.07395908236503601,0.03241019695997238
169,0.36714839935302734,0.06150350719690323,0.02478862926363945,0.4164043962955475,0.07538849860429764,0.03374805673956871
170,0.3685459792613983,0.061561886221170425,0.024707160890102386,0.4082323908805847,0.07374201714992523,0.032918788492679596
171,0.36778369545936584,0.06151948496699333,0.02474115416407585,0.4055575430393219,0.07405419647693634,0.03349842503666878
172,0.3672265112400055,0.061391379684209824,0.024668646976351738,0.4028378129005432,0.07350697368383408,0.03322320803999901
173,0.3681240379810333,0.06152808666229248,0.02471550740301609,0.41802889108657837,0.07470228523015976,0.0328993983566761
174,0.3664030134677887,0.06133430451154709,0.0246939267963171,0.41506171226501465,0.07403941452503204,0.03253324329853058
175,0.3670240044593811,0.06136412173509598,0.02466166764497757,0.40482163429260254,0.07342933863401413,0.03294717147946358
176,0.366790771484375,0.061346106231212616,0.024666910991072655,0.4315904974937439,0.07673361897468567,0.03357454389333725
177,0.36636924743652344,0.06123344227671623,0.024596404284238815,0.4027227759361267,0.07263214886188507,0.03235986828804016
178,0.36621278524398804,0.06120771914720535,0.024586522951722145,0.42108994722366333,0.07498116791248322,0.03287217766046524
179,0.36483120918273926,0.06106063351035118,0.024577520787715912,0.40665188431739807,0.07354613393545151,0.03288093954324722
180,0.3653773367404938,0.06113007664680481,0.024592481553554535,0.40827473998069763,0.07413260638713837,0.03330513834953308
181,0.36631420254707336,0.061168793588876724,0.024537354707717896,0.409919798374176,0.0736507847905159,0.032658807933330536
182,0.36406761407852173,0.06091151386499405,0.024504700675606728,0.44316014647483826,0.07702190428972244,0.0327058881521225
183,0.3650780916213989,0.06100692227482796,0.024499084800481796,0.40245121717453003,0.0731775090098381,0.032932400703430176
184,0.36570581793785095,0.06101089343428612,0.02444031648337841,0.4103841781616211,0.07331325113773346,0.03227483853697777
185,0.36545711755752563,0.061003364622592926,0.02445763722062111,0.39792507886886597,0.0721466988325119,0.03235417604446411
186,0.36521974205970764,0.06097692623734474,0.024455027654767036,0.41701072454452515,0.07366746664047241,0.03196639567613602
187,0.3637006878852844,0.06083117797970772,0.024461159482598305,0.40082162618637085,0.07363801449537277,0.033555857837200165
188,0.3643568158149719,0.060871221125125885,0.02443559095263481,0.40005144476890564,0.07213657349348068,0.03213141858577728
189,0.3632412254810333,0.0606965608894825,0.024372272193431854,0.4124204218387604,0.07397086918354034,0.03272883594036102
190,0.3628707230091095,0.060701366513967514,0.02441437728703022,0.4000607430934906,0.07335108518600464,0.03334501385688782
191,0.3643777370452881,0.06077544763684273,0.024337658658623695,0.40448135137557983,0.07345356047153473,0.033005423843860626
192,0.3643873929977417,0.06079533323645592,0.024356655776500702,0.4050300121307373,0.0740484818816185,0.03354548662900925
193,0.3637109398841858,0.060687486082315445,0.024316320195794106,0.4190334677696228,0.07485885918140411,0.032955512404441833
194,0.3628223240375519,0.06051495671272278,0.024232707917690277,0.4069957137107849,0.07339693605899811,0.03269735723733902
195,0.3623373806476593,0.06057518348097801,0.02434147521853447,0.40736961364746094,0.07423534244298935,0.033498384058475494
196,0.36295947432518005,0.06057730317115784,0.024281436577439308,0.40907636284828186,0.07354439795017242,0.032636769115924835
197,0.3604961931705475,0.06027621030807495,0.024226749315857887,0.4024840295314789,0.07348968088626862,0.03324127942323685
198,0.3630329668521881,0.06059940531849861,0.02429606206715107,0.4058341979980469,0.07386676967144012,0.033283352851867676
199,0.3618510067462921,0.06043417379260063,0.024249034002423286,0.41130581498146057,0.07356490194797516,0.032434314489364624
200,0.36071255803108215,0.06024373322725296,0.024172428995370865,0.42429882287979126,0.07549282163381577,0.03306294232606888
201,0.3616378605365753,0.060332976281642914,0.02416917495429516,0.4015100598335266,0.07253468781709671,0.03238367289304733
202,0.36234021186828613,0.06044195219874382,0.024208005517721176,0.4010840356349945,0.07299153506755829,0.03288312628865242
203,0.36122485995292664,0.060327183455228806,0.024204643443226814,0.4069119393825531,0.07352159917354584,0.032830409705638885
204,0.36144888401031494,0.06028306484222412,0.024138187989592552,0.40541204810142517,0.07317986339330673,0.032638657838106155
205,0.36186882853507996,0.060273677110672,0.024086808785796165,0.4147672653198242,0.07445580512285233,0.0329790860414505
206,0.3606681227684021,0.060203444212675095,0.024136656895279884,0.40271076560020447,0.07353581488132477,0.03326474130153656
207,0.36160019040107727,0.06030167639255524,0.024141672998666763,0.4109344482421875,0.07422883808612823,0.033135391771793365
208,0.359878808259964,0.060075793415308,0.02408791519701481,0.40382900834083557,0.07298005372285843,0.03259718045592308
209,0.36120226979255676,0.06018713861703873,0.024066993966698647,0.40533509850502014,0.07402974367141724,0.033496223390102386
210,0.35972654819488525,0.05999229848384857,0.02401978150010109,0.398284912109375,0.07190955430269241,0.03208105266094208
211,0.35972335934638977,0.059990525245666504,0.024018114432692528,0.41547876596450806,0.07466278225183487,0.033114902675151825
212,0.35924458503723145,0.05998539924621582,0.024060934782028198,0.4071972966194153,0.07336658239364624,0.03264685347676277
213,0.35900336503982544,0.059942569583654404,0.024042297154664993,0.4097386300563812,0.07445596158504486,0.03348209708929062
214,0.35957279801368713,0.05994255095720291,0.02398528717458248,0.4017191529273987,0.07255061715841293,0.032378677278757095
215,0.3594636619091034,0.059976451098918915,0.02403002604842186,0.3980249762535095,0.07269657403230667,0.032894067466259
216,0.35991019010543823,0.059996385127305984,0.02400543913245201,0.4064444601535797,0.07431038469076157,0.03366594389081001
217,0.35793420672416687,0.0597485788166523,0.023955266922712326,0.40137940645217896,0.07253845036029816,0.03240051120519638
218,0.3578323721885681,0.05981510132551193,0.024031879380345345,0.41186484694480896,0.07453988492488861,0.033353403210639954
219,0.3584844172000885,0.05974433571100235,0.023896003141999245,0.40285366773605347,0.07300502061843872,0.032719653099775314
220,0.35798561573028564,0.05969931557774544,0.023900754749774933,0.41153112053871155,0.07401680946350098,0.03286369889974594
221,0.35822105407714844,0.059762418270111084,0.023940348997712135,0.39670777320861816,0.07299351692199707,0.033322736620903015
222,0.3578678369522095,0.05967570096254349,0.02388882450759411,0.4100191593170166,0.0739867091178894,0.03298480808734894
223,0.357477605342865,0.05966584384441376,0.023918122053146362,0.40817490220069885,0.07414238154888153,0.03332487866282463
224,0.3582663834095001,0.059663232415914536,0.023836512118577957,0.41622838377952576,0.07502114772796631,0.03339832276105881
225,0.35848620533943176,0.059751223772764206,0.023902660235762596,0.40604549646377563,0.07308556139469147,0.03248101472854614
226,0.35631564259529114,0.05946606770157814,0.023834576830267906,0.39616018533706665,0.07265256345272064,0.03303654491901398
227,0.35741427540779114,0.05948169529438019,0.023740239441394806,0.41838139295578003,0.07523955404758453,0.033401407301425934
228,0.3574640452861786,0.05951633304357529,0.023769870400428772,0.4004635214805603,0.07206390798091888,0.0320175476372242
229,0.35756686329841614,0.05955606326460838,0.023799492046236992,0.41138187050819397,0.07445677369832993,0.033318597823381424
230,0.3566110134124756,0.059460218995809555,0.023799076676368713,0.4002281725406647,0.07201047241687775,0.03198764845728874
231,0.35701122879981995,0.059523675590753555,0.023822613060474396,0.4025660455226898,0.07253094017505646,0.03227435052394867
232,0.35559993982315063,0.05932730808854103,0.02376742474734783,0.4027041792869568,0.07315027713775635,0.03287985920906067
233,0.356136292219162,0.059323880821466446,0.02371031604707241,0.4138050675392151,0.07437454909086227,0.03299403190612793
234,0.3570435643196106,0.059417735785245895,0.02371344156563282,0.405505508184433,0.07301085442304611,0.03246030956506729
235,0.35646936297416687,0.05932806059718132,0.023681100457906723,0.4141673147678375,0.07497473806142807,0.03355801850557327
236,0.35700249671936035,0.059471819549798965,0.023771466687321663,0.4073891043663025,0.07502765953540802,0.034288763999938965
237,0.35447803139686584,0.059089865535497665,0.02364213578402996,0.4026051163673401,0.07203151285648346,0.03177099674940109
238,0.3557017147541046,0.059275802224874496,0.02370564639568329,0.41864219307899475,0.07458578050136566,0.03272154927253723
239,0.35682666301727295,0.05925115570425987,0.023568494245409966,0.4101460576057434,0.07432522624731064,0.03331061452627182
240,0.35576367378234863,0.05920469015836716,0.023628342896699905,0.4125967025756836,0.07490638643503189,0.03364672511816025
241,0.35577455163002014,0.05919543281197548,0.023617951199412346,0.400805801153183,0.07348723709583282,0.033406659960746765
242,0.3533945083618164,0.059011105448007584,0.023671673610806465,0.4004686772823334,0.07320158928632736,0.033154722303152084
243,0.35509026050567627,0.05910380929708481,0.023594766855239868,0.3979196548461914,0.07311589270830154,0.03332391753792763
244,0.3552473783493042,0.05912715569138527,0.023602398112416267,0.39876434206962585,0.07271895557641983,0.032842520624399185
245,0.354886919260025,0.05907326564192772,0.023584498092532158,0.4047621190547943,0.07325737923383713,0.03278118371963501
246,0.3542387783527374,0.05899250879883766,0.023568615317344666,0.40015673637390137,0.07359031587839127,0.03357464820146561
247,0.35439857840538025,0.0590377077460289,0.023597871884703636,0.398898184299469,0.07288563996553421,0.032995808869600296
