epoch,loss,val_loss
0,0.6799973249435425,0.6691831946372986
1,0.5750777125358582,0.6544805765151978
2,0.5211328864097595,0.6371474266052246
3,0.4621845483779907,0.6081573963165283
4,0.4271058142185211,0.5695455074310303
5,0.3978126645088196,0.5780561566352844
6,0.3608877658843994,0.5401756763458252
7,0.3315410614013672,0.5353919267654419
8,0.3195745646953583,0.5241669416427612
9,0.27970266342163086,0.5245869755744934
10,0.2612537741661072,0.5070863962173462
11,0.24887821078300476,0.5251106023788452
12,0.22356495261192322,0.4918636679649353
13,0.2018698900938034,0.4947734773159027
14,0.20024436712265015,0.5217748284339905
15,0.18542461097240448,0.5092298984527588
16,0.17456142604351044,0.45043429732322693
17,0.18302780389785767,0.4610232710838318
18,0.15051016211509705,0.44512152671813965
19,0.14744339883327484,0.4411046504974365
20,0.1426524519920349,0.4584432542324066
21,0.14545178413391113,0.5018881559371948
22,0.17357414960861206,0.4392406940460205
23,0.14766636490821838,0.4689062535762787
24,0.1329999715089798,0.44731855392456055
25,0.11351963877677917,0.44361597299575806
26,0.11564834415912628,0.43768277764320374
27,0.11093840003013611,0.4518415033817291
28,0.10173133760690689,0.4201025068759918
29,0.1010008156299591,0.42792263627052307
30,0.0963580459356308,0.42188549041748047
31,0.09249227494001389,0.4657211899757385
32,0.09569142013788223,0.40744549036026
33,0.09919461607933044,0.45124250650405884
34,0.11738759279251099,0.4170985221862793
35,0.09106283634901047,0.4202325940132141
36,0.08879392594099045,0.4338172376155853
37,0.0829395204782486,0.4108579158782959
38,0.09340154379606247,0.4027087092399597
39,0.10610244423151016,0.4024275839328766
40,0.07732779532670975,0.4060939848423004
41,0.08713477849960327,0.4084867835044861
42,0.09627276659011841,0.4297785758972168
43,0.09526605904102325,0.43354231119155884
44,0.10342944413423538,0.3930438756942749
45,0.1010722890496254,0.42723092436790466
46,0.09719548374414444,0.3936179280281067
47,0.090339295566082,0.4220871925354004
48,0.08293881267309189,0.43204236030578613
49,0.08553308248519897,0.4023403525352478
50,0.06764274835586548,0.41867026686668396
51,0.06083051860332489,0.40499311685562134
52,0.05861338600516319,0.4023445248603821
53,0.053911242634058,0.3981850743293762
54,0.06281237304210663,0.4104667603969574
55,0.05972140282392502,0.383423388004303
56,0.06980995833873749,0.3969293236732483
57,0.07684625685214996,0.4129412770271301
58,0.06531491130590439,0.40635767579078674
59,0.07223385572433472,0.4173538088798523
60,0.07524384558200836,0.38950464129447937
61,0.07185043394565582,0.39343541860580444
62,0.06399286538362503,0.41289687156677246
63,0.07082419842481613,0.41209712624549866
64,0.0531780906021595,0.39906343817710876
65,0.06048738956451416,0.3968176245689392
66,0.05994858965277672,0.410195916891098
67,0.05347350612282753,0.39885178208351135
68,0.055824410170316696,0.40359511971473694
69,0.0524820052087307,0.3936042785644531
70,0.04594467580318451,0.4011884331703186
71,0.04721881449222565,0.3959140479564667
72,0.04864722490310669,0.3903144598007202
73,0.0679919645190239,0.3972354233264923
74,0.06126086413860321,0.39846134185791016
75,0.050800345838069916,0.39031028747558594
76,0.05181702598929405,0.3855869770050049
77,0.068960040807724,0.39944761991500854
78,0.07351662218570709,0.4173823297023773
79,0.0625162273645401,0.3977177143096924
80,0.05486123636364937,0.4027225971221924
81,0.05322267860174179,0.40250054001808167
82,0.0476200208067894,0.3919491469860077
83,0.05185532197356224,0.3886551856994629
84,0.04969703033566475,0.3988264799118042
85,0.044475991278886795,0.39170265197753906
86,0.03959264978766441,0.38133782148361206
87,0.03960207849740982,0.392509788274765
88,0.04501592367887497,0.40866169333457947
89,0.05244490131735802,0.39637741446495056
90,0.0510597862303257,0.3809559941291809
91,0.045678067952394485,0.3895959258079529
92,0.058274783194065094,0.3795819878578186
93,0.05174875259399414,0.37098798155784607
94,0.05435919761657715,0.3744664788246155
95,0.052735596895217896,0.3856290578842163
96,0.053280118852853775,0.39512455463409424
97,0.06432835012674332,0.3820297122001648
98,0.05589904263615608,0.38114941120147705
99,0.05338840186595917,0.3986586034297943
100,0.04952798783779144,0.38819265365600586
101,0.056151896715164185,0.37480005621910095
102,0.05263994634151459,0.39122360944747925
103,0.04120586812496185,0.3823888897895813
104,0.04286298155784607,0.3914322257041931
105,0.0383380688726902,0.3873714804649353
106,0.03291783481836319,0.3829157054424286
107,0.04159347712993622,0.4026511609554291
108,0.06757735460996628,0.4019937515258789
109,0.05710659176111221,0.38685187697410583
110,0.04166766256093979,0.38001829385757446
111,0.039819639176130295,0.38528791069984436
112,0.038800861686468124,0.3772858679294586
113,0.045319195836782455,0.3900974690914154
114,0.043185506016016006,0.3885302245616913
115,0.04356404393911362,0.39790478348731995
116,0.049992047250270844,0.37434646487236023
117,0.05138951539993286,0.37403982877731323
118,0.04335353523492813,0.38044068217277527
119,0.040287889540195465,0.38110023736953735
120,0.049321796745061874,0.3906687796115875
121,0.052357494831085205,0.393606960773468
122,0.044223617762327194,0.39518415927886963
123,0.03877687081694603,0.3819825351238251
124,0.0485505573451519,0.3960177004337311
125,0.05166631191968918,0.37817639112472534
126,0.05102020502090454,0.37819600105285645
127,0.0400555245578289,0.38227546215057373
128,0.04190702736377716,0.37457340955734253
129,0.04156030714511871,0.382127970457077
130,0.03734732046723366,0.3793545365333557
131,0.04910552501678467,0.3714669942855835
