epoch,loss,val_loss
0,0.38270798325538635,0.3568125367164612
1,0.21877872943878174,0.2465977966785431
2,0.16136367619037628,0.23087473213672638
3,0.1391558051109314,0.19213910400867462
4,0.12171594798564911,0.1961585283279419
5,0.10869899392127991,0.1786528378725052
6,0.10020387917757034,0.1813918650150299
7,0.09742894768714905,0.18141846358776093
8,0.09145882725715637,0.16047869622707367
9,0.08804897964000702,0.1788918673992157
10,0.08324962854385376,0.15914365649223328
11,0.0778520479798317,0.1571778804063797
12,0.07660028338432312,0.15199385583400726
13,0.07239962369203568,0.1503693163394928
14,0.07190118730068207,0.14948588609695435
15,0.06759552657604218,0.15759077668190002
16,0.06886198371648788,0.14553166925907135
17,0.0628453716635704,0.1447463482618332
18,0.062099408358335495,0.14702662825584412
19,0.062235500663518906,0.14686518907546997
20,0.060563892126083374,0.15576794743537903
21,0.05943428352475166,0.14137056469917297
22,0.05682963505387306,0.14181023836135864
23,0.056466422975063324,0.14101152122020721
24,0.057287491858005524,0.14142650365829468
25,0.055437251925468445,0.14210420846939087
26,0.05418962240219116,0.14144590497016907
27,0.053244829177856445,0.13803277909755707
28,0.05371023714542389,0.1394447535276413
29,0.051632191985845566,0.1406816691160202
30,0.05500197410583496,0.13538673520088196
31,0.05193042382597923,0.13770802319049835
32,0.04942098259925842,0.13787704706192017
33,0.04818100109696388,0.13709619641304016
34,0.048804111778736115,0.14530885219573975
35,0.04938002675771713,0.13383489847183228
36,0.05043337866663933,0.14849503338336945
37,0.04637038707733154,0.13805457949638367
38,0.04682864248752594,0.13040170073509216
39,0.04551678150892258,0.13585281372070312
40,0.04590924456715584,0.1337839961051941
41,0.04542063921689987,0.13630488514900208
42,0.04784610867500305,0.13664767146110535
43,0.04605507850646973,0.13176274299621582
44,0.04480298236012459,0.13908760249614716
45,0.04313615337014198,0.13123980164527893
46,0.044589605182409286,0.1321830451488495
47,0.04332076013088226,0.13532127439975739
48,0.04437679797410965,0.134720116853714
49,0.04364160820841789,0.1326029896736145
50,0.04208923876285553,0.13059133291244507
51,0.0453873910009861,0.134370356798172
52,0.041773244738578796,0.132093608379364
53,0.04065772518515587,0.1355803906917572
54,0.041250910609960556,0.12835106253623962
55,0.03954554349184036,0.13300257921218872
56,0.04130566865205765,0.1334024965763092
57,0.03973747789859772,0.1282777637243271
58,0.03863750770688057,0.13027778267860413
59,0.04009716957807541,0.12983796000480652
60,0.04106032848358154,0.13079872727394104
61,0.04000989720225334,0.1277719885110855
62,0.03920717164874077,0.13395336270332336
63,0.03844046965241432,0.13270382583141327
64,0.0379173643887043,0.1280800849199295
65,0.04036395251750946,0.13146331906318665
66,0.03810455650091171,0.12931951880455017
67,0.03743734583258629,0.12923632562160492
68,0.03744325786828995,0.12512214481830597
69,0.03726343810558319,0.12710562348365784
70,0.03753297030925751,0.1314133107662201
71,0.03560743108391762,0.1297254115343094
72,0.03585023432970047,0.12785135209560394
73,0.03630763664841652,0.128601536154747
74,0.03569859266281128,0.12789510190486908
75,0.036518242210149765,0.12654629349708557
76,0.0353655144572258,0.12723207473754883
77,0.036392100155353546,0.1300530582666397
78,0.03500175476074219,0.12897565960884094
79,0.0362001433968544,0.12716515362262726
80,0.03367643803358078,0.12981855869293213
81,0.03472723066806793,0.12902812659740448
82,0.033449336886405945,0.13108472526073456
83,0.0348050482571125,0.12572991847991943
84,0.03357098624110222,0.12815266847610474
85,0.03399541601538658,0.12872624397277832
86,0.03297727555036545,0.12667858600616455
87,0.03497084975242615,0.1342526525259018
88,0.034016203135252,0.12506040930747986
89,0.03370644897222519,0.12739777565002441
90,0.03330738842487335,0.12977251410484314
91,0.03314893692731857,0.12972207367420197
92,0.033457737416028976,0.1262967437505722
93,0.03190656751394272,0.1273801475763321
94,0.03137607127428055,0.1281699687242508
95,0.03310762718319893,0.12585240602493286
96,0.031690873205661774,0.12785907089710236
97,0.03300684690475464,0.12736913561820984
98,0.03161938861012459,0.12608173489570618
99,0.030706902965903282,0.1258850395679474
100,0.030464554205536842,0.1278231143951416
101,0.030350621789693832,0.12519007921218872
102,0.031085362657904625,0.1263144612312317
103,0.03017309121787548,0.13294537365436554
104,0.030419589951634407,0.126077339053154
105,0.030066125094890594,0.1270149201154709
106,0.03182525932788849,0.1303301304578781
107,0.031721096485853195,0.13033366203308105
108,0.030266322195529938,0.12673595547676086
109,0.029794320464134216,0.12797850370407104
110,0.03074369765818119,0.12981674075126648
111,0.029484184458851814,0.13009998202323914
112,0.030144646763801575,0.12682199478149414
113,0.02819192223250866,0.12667398154735565
114,0.028837576508522034,0.12556353211402893
115,0.029663508757948875,0.1292981058359146
116,0.029467836022377014,0.12483711540699005
117,0.02870144136250019,0.12783139944076538
118,0.028039943426847458,0.12666040658950806
119,0.02909928187727928,0.12225349992513657
120,0.02920219674706459,0.12421407550573349
121,0.028840508311986923,0.12572787702083588
122,0.03008754551410675,0.12619005143642426
123,0.027789562940597534,0.12276719510555267
124,0.027311844751238823,0.12633459270000458
125,0.027233237400650978,0.1268790066242218
126,0.027175940573215485,0.1241317018866539
127,0.02713743783533573,0.1256341189146042
128,0.026610208675265312,0.1274346560239792
129,0.027588626369833946,0.13011011481285095
130,0.026740169152617455,0.1251896619796753
131,0.02696598507463932,0.12443844974040985
132,0.026386205106973648,0.1234583854675293
133,0.02663555182516575,0.1251477599143982
134,0.0261338260024786,0.12510456144809723
135,0.026262449100613594,0.12695710361003876
136,0.026557661592960358,0.12425060570240021
137,0.026516523212194443,0.12467769533395767
138,0.026976389810442924,0.12626132369041443
139,0.025850091129541397,0.12649524211883545
140,0.026094812899827957,0.12430472671985626
141,0.02670302614569664,0.1256769746541977
142,0.025803066790103912,0.12628038227558136
143,0.025144919753074646,0.1295456886291504
144,0.025666823610663414,0.12558813393115997
145,0.027013080194592476,0.128683939576149
146,0.02539270557463169,0.12844635546207428
147,0.02496637962758541,0.12334716320037842
148,0.0247633196413517,0.12229695171117783
149,0.024596642702817917,0.1220916360616684
