epoch,loss,val_loss
0,0.25196656584739685,0.14816980063915253
1,0.1266796588897705,0.1276772916316986
2,0.10048402100801468,0.09180143475532532
3,0.08751698583364487,0.09609068930149078
4,0.0795472115278244,0.07630321383476257
5,0.07480378448963165,0.07723956555128098
6,0.07112831622362137,0.07128487527370453
7,0.06794729828834534,0.06976542621850967
8,0.06587342172861099,0.0712089017033577
9,0.06231129169464111,0.0667104572057724
10,0.06061583012342453,0.06586845219135284
11,0.05871068313717842,0.06450656056404114
12,0.058028679341077805,0.06515153497457504
13,0.056302085518836975,0.06244167685508728
14,0.05541378632187843,0.0610942468047142
15,0.053287968039512634,0.0598679855465889
16,0.052619386464357376,0.0580056793987751
17,0.051238078624010086,0.058115459978580475
18,0.05085039511322975,0.05609877035021782
19,0.04984399303793907,0.058373235166072845
20,0.04915592446923256,0.05713886022567749
21,0.04767025262117386,0.055557169020175934
22,0.04731692001223564,0.06049715727567673
23,0.04674727842211723,0.05555114150047302
24,0.04556671157479286,0.05448399856686592
25,0.045321475714445114,0.05215893313288689
26,0.04434185102581978,0.05144869536161423
27,0.0443781241774559,0.05413805693387985
28,0.04346884414553642,0.052502263337373734
29,0.04238935187458992,0.05417417362332344
30,0.04203515127301216,0.05156819149851799
31,0.04134315624833107,0.052988313138484955
32,0.04112419858574867,0.049503620713949203
33,0.040789566934108734,0.05245614051818848
34,0.040084484964609146,0.048736270517110825
35,0.03970920294523239,0.04975969344377518
36,0.03930395096540451,0.05231640860438347
37,0.03874891251325607,0.04948904365301132
38,0.038140732795000076,0.05089252442121506
39,0.037953268736600876,0.04874181002378464
40,0.037710972130298615,0.05253670737147331
41,0.0370943620800972,0.04728418588638306
42,0.03704861178994179,0.04947914183139801
43,0.03675207123160362,0.04813503101468086
44,0.03605795279145241,0.05023545026779175
45,0.0353928804397583,0.04897771775722504
46,0.0353451669216156,0.04938171058893204
47,0.0353781059384346,0.051025550812482834
48,0.0350637249648571,0.049257855862379074
49,0.034757763147354126,0.05101153254508972
50,0.033970851451158524,0.047844547778367996
51,0.03362439200282097,0.04755832999944687
52,0.03357803449034691,0.04865524172782898
53,0.03323068842291832,0.048739608377218246
54,0.03261129930615425,0.0501151978969574
55,0.0328109972178936,0.048467472195625305
56,0.032241810113191605,0.04787736386060715
57,0.0322984904050827,0.04621846228837967
58,0.03171196207404137,0.04811837896704674
59,0.0312233604490757,0.04564518481492996
60,0.0314258374273777,0.04537283629179001
61,0.030956095084547997,0.04831589013338089
62,0.0305390115827322,0.04898056387901306
63,0.030497660860419273,0.046607036143541336
64,0.030318353325128555,0.04676187410950661
65,0.030041880905628204,0.04610355198383331
66,0.029574187472462654,0.04776782914996147
67,0.029634928330779076,0.04630682244896889
68,0.02930513583123684,0.04639741778373718
69,0.029325401410460472,0.04642757028341293
70,0.028807280585169792,0.046103376895189285
71,0.028834307566285133,0.04514211788773537
72,0.0284519512206316,0.04606940597295761
73,0.028403740376234055,0.04707273840904236
74,0.0280221588909626,0.045559659600257874
75,0.027692483738064766,0.047332387417554855
76,0.027632728219032288,0.045743994414806366
77,0.02750854194164276,0.045891519635915756
78,0.027287714183330536,0.04583572596311569
79,0.027028603479266167,0.046671293675899506
80,0.02701301872730255,0.04623096436262131
81,0.026835164055228233,0.04600393399596214
82,0.026347605511546135,0.0457015261054039
83,0.02611832693219185,0.04512728378176689
84,0.02641066536307335,0.045751117169857025
85,0.025860073044896126,0.047614287585020065
86,0.026091191917657852,0.045226436108350754
87,0.025721972808241844,0.04493293911218643
88,0.025703715160489082,0.046815644949674606
89,0.02488020807504654,0.04480958729982376
90,0.025186041370034218,0.046605560928583145
91,0.024798063561320305,0.04572932422161102
92,0.024702897295355797,0.04422696679830551
93,0.024915389716625214,0.04479698836803436
94,0.02420058473944664,0.04538474604487419
95,0.024236099794507027,0.043851930648088455
96,0.023990675806999207,0.04595145210623741
97,0.02422264963388443,0.04568249359726906
98,0.023729968816041946,0.04517854005098343
99,0.023474765941500664,0.04596918448805809
100,0.02352851629257202,0.04461469501256943
101,0.02315562777221203,0.044659506529569626
102,0.023157600313425064,0.044499471783638
103,0.023355120792984962,0.046372611075639725
104,0.022751756012439728,0.04444142431020737
105,0.02290760725736618,0.04513291269540787
